AGE,HOMEOWNER,HIT,MALEVET,VIETVETS,WWIIVETS,LOCALGOV,STATEGOV,FEDGOV,CARDPROM,MAXADATE,NUMPROM,CARDPM12,NUMPRM12,NGIFTALL,CARDGIFT,MINRAMNT,MINRDATE,MAXRAMNT,MAXRDATE,LASTGIFT,AVGGIFT,CONTROLN,HPHONE_D,CLUSTER2,CHILDREN,GIFTAMNT
82,Y,0,18,9,35,9,19,0,16,9702,41,8,21,6,3,5,9501,25,9511,25,12,185819,1,3,0,13
38,N,0,32,15,61,5,7,1,15,9702,36,5,10,4,1,5,9303,20,9503,20,13.75,118083,0,57,0,15
44,Y,13,29,41,23,5,6,8,17,9702,42,3,7,16,8,3,9203,12,9301,8,7.6875,165056,1,12,0,5
73,Y,24,48,10,55,7,1,7,19,9702,50,5,11,7,4,5,9101,15,9410,10,9.714285714,138997,1,55,0,12
72,Y,0,48,19,59,7,6,1,17,9702,40,6,14,9,5,5,9309,10,9312,10,9.444444444,156174,1,12,0,10
41,Y,2,34,28,28,7,4,5,11,9702,27,6,15,5,2,10,9503,15,9507,15,13.8,129748,1,5,3,16
58,Y,0,32,32,36,6,8,0,31,9702,65,6,12,16,11,3,9412,6,9301,5,4.5,92244,1,11,0,5
48,Y,0,30,16,63,1,5,0,17,9702,38,6,12,12,6,5,9512,10,9403,5,7.083333333,143996,0,1,0,10
36,Y,8,18,62,17,8,9,2,16,9702,42,4,10,4,3,3,9201,15,9504,15,7.5,57419,1,5,2,10
88,Y,0,26,54,16,10,3,1,23,9702,65,6,14,19,9,2,9112,12,9509,8,6.052631579,160394,0,20,0,8
70,Y,11,26,23,29,5,5,2,13,9702,31,6,12,3,1,5,9402,20,9510,20,11.33333333,28337,1,21,0,20
49,Y,1,48,18,59,8,1,2,16,9702,56,6,29,10,6,5,9401,25,9409,20,15.3,13288,0,13,0,20
64,Y,0,27,18,47,7,2,3,13,9702,33,6,13,6,4,10,9601,12,9412,10,10.33333333,65423,0,4,0,10
78,Y,2,33,24,49,3,2,0,16,9702,39,5,10,6,3,3,9301,25,9504,9,9.833333333,99410,1,11,0,17
54,N,2,40,46,35,2,9,0,17,9702,40,5,10,5,2,5,9210,18,9504,18,12.4,138307,1,18,0,18
66,Y,0,31,31,53,13,3,4,6,9702,14,5,12,1,0,20,9602,20,9602,20,20,153771,0,13,0,25
44,N,0,28,31,32,4,6,1,12,9702,27,6,14,3,1,10,9501,25,9502,25,20,21375,0,53,0,25
44,Y,6,24,55,14,6,1,2,16,9702,37,2,5,7,6,5,8909,18,9509,18,14.28571429,14984,1,1,3,15
84,N,1,25,38,29,4,5,1,23,9702,63,5,12,12,7,3,9204,15,9603,15,7.333333333,54762,1,60,0,16
67,N,0,26,31,22,5,5,2,24,9702,65,6,15,13,5,5,9210,20,9007,20,15.61538462,22499,0,61,0,10
61,N,0,30,30,34,9,3,2,22,9702,56,7,14,7,2,6,9412,25,9512,25,13.57142857,52548,0,59,0,14
47,N,0,38,22,21,8,2,0,23,9702,59,4,9,21,11,3,9106,17,9504,17,5.571428571,99736,1,39,0,20
58,Y,0,24,22,25,4,0,5,8,9702,18,6,13,2,1,10,9512,20,9510,10,15,164251,0,34,1,5
49,N,0,19,28,12,6,2,2,19,9702,54,4,12,5,4,5,8904,20,9510,20,10.4,58728,0,62,0,20
70,Y,4,30,32,23,7,0,3,16,9702,41,5,12,9,2,5,9505,10,9403,5,8.333333333,31746,0,39,0,6
78,Y,0,49,46,42,2,13,9,10,9702,24,4,10,2,2,10,9409,15,9508,15,12.5,170767,1,13,0,15
56,Y,2,37,41,28,10,11,3,11,9702,24,6,12,3,3,10,9506,15,9509,15,11.66666667,170864,1,3,0,10
45,N,0,40,25,31,9,3,0,27,9702,71,6,14,25,13,2,9006,12,9509,12,7.16,33190,0,16,0,11
76,Y,8,27,35,26,5,1,0,24,9702,58,6,13,6,4,10,9207,30,9401,25,20.83333333,73282,1,22,0,25
48,Y,1,26,69,5,6,3,2,11,9702,25,4,8,6,3,3,9401,20,9603,20,9,25918,1,5,1,20
78,Y,10,24,11,31,1,4,2,27,9702,66,6,14,9,2,10,9005,50,9603,50,24.44444444,121978,1,25,0,50
44,N,0,35,16,61,4,3,0,20,9702,49,6,13,9,5,5,9112,13,9509,10,9.888888889,163731,0,3,0,11
37,Y,2,31,45,13,7,3,1,17,9702,43,6,14,6,5,3,8904,23,9512,23,9.166666667,67147,1,20,2,40
33,N,1,40,27,20,6,4,7,22,9702,95,6,25,6,1,25,9111,100,9401,100,79.16666667,5798,0,5,0,50
79,Y,9,33,28,29,8,5,2,19,9702,51,3,7,19,13,3,9011,9,9212,6,5.052631579,75019,1,58,0,5
73,N,0,78,7,83,5,10,3,15,9702,45,5,13,16,8,3,9701,15,9312,3,6.75,136385,0,52,0,5
74,N,22,41,23,54,6,2,4,31,9702,75,6,13,12,9,10,9003,50,9402,50,28.75,169955,1,56,0,50
51,Y,10,45,57,21,4,17,9,13,9702,31,6,13,6,2,10,9512,20,9507,10,12,23082,1,38,1,15
89,N,9,28,27,37,12,7,2,20,9702,51,5,11,6,1,5,9005,15,9012,15,12.5,30934,1,60,0,15
91,N,7,50,14,71,2,0,2,40,9702,107,11,27,21,7,10,9205,35,9508,35,22.38095238,268,1,13,0,33
72,Y,3,55,12,70,6,3,1,23,9702,52,5,12,16,10,0.5,8906,11,9102,10,7.1875,44715,1,13,0,12
46,Y,0,35,31,28,4,0,6,23,9702,59,6,13,14,6,5,9212,14,9506,13,9.428571429,41384,0,25,0,12
44,N,0,53,24,54,11,2,1,10,9702,21,5,11,2,0,10,9503,16,9512,16,13,103416,0,52,3,15
60,Y,2,25,21,40,7,6,1,32,9702,76,6,12,17,10,3,8703,20,9012,15,11.94117647,133029,1,48,1,5
36,Y,0,16,34,12,5,4,1,19,9702,47,6,13,7,2,3,9202,20,9506,19,12.85714286,144631,0,9,0,25
55,Y,9,42,17,13,7,10,5,31,9702,73,6,11,22,9,2,8905,10,9212,5,5.136363636,26766,1,38,0,9
71,N,0,29,23,40,6,1,1,23,9702,54,5,10,9,6,3,9102,16,9409,15,9.555555556,88709,0,18,0,15
42,Y,0,35,17,57,5,5,1,25,9702,65,6,13,12,7,4,8910,21,9511,21,14.25,165384,0,14,2,26
76,Y,2,24,58,15,9,3,4,11,9702,28,6,13,3,2,15,9410,25,9509,25,20.33333333,26410,1,21,0,28
85,Y,4,25,60,11,5,2,3,13,9702,27,4,7,11,7,2,9501,6,9504,6,5,41288,0,28,0,9
70,Y,2,37,28,29,11,9,8,16,9702,55,6,16,12,6,3,9310,10,9408,9,7.083333333,11317,1,37,0,9
67,Y,2,32,22,46,6,2,2,10,9702,32,4,10,3,2,5,9301,16,9507,16,10.33333333,37205,1,27,0,10
87,Y,8,8,29,17,4,2,2,26,9702,70,6,14,15,9,5,8909,14,9202,11,10.4,38327,1,25,0,11
80,Y,1,30,37,14,6,4,3,29,9702,100,6,23,20,12,5,8707,18,9301,10,11.8,11195,1,33,0,10
42,N,0,34,13,35,5,0,0,17,9702,70,6,33,9,4,5,9512,18,9504,14,11.22222222,10001,0,33,0,16
78,N,0,50,13,65,9,6,0,19,9702,50,3,7,10,5,3,9101,16,9412,10,7.3,56816,0,4,0,10
40,Y,1,24,48,15,2,6,1,13,9702,32,6,13,5,4,5,9401,10,9509,10,8.6,178563,1,5,1,11
72,Y,6,22,49,40,4,12,2,12,9702,29,6,13,5,3,5,9602,10,9506,5,6.4,54614,1,52,0,7
51,Y,25,37,37,35,6,13,2,6,9702,15,3,7,1,1,15,9506,15,9506,15,15,182519,0,53,1,5
40,Y,0,24,37,22,7,1,1,7,9702,16,5,11,2,1,10,9507,16,9603,16,13,72166,0,39,1,20
70,N,1,42,20,40,2,0,7,32,9702,126,5,29,77,19,2,9002,20,8901,14,8.038961039,12853,0,53,0,12
55,N,4,32,51,24,7,3,3,28,9702,68,6,13,11,6,5,9002,14,9601,14,9.363636364,136991,0,5,0,15
40,Y,0,39,19,16,4,4,1,13,9702,30,5,11,6,2,3,9407,10,9603,10,5.166666667,56318,1,14,2,5
68,Y,0,39,13,74,2,7,4,10,9702,26,4,10,2,1,20,9410,25,9504,25,22.5,22264,1,13,0,10
38,Y,0,35,13,39,6,10,4,12,9702,29,6,12,3,2,5,9410,20,9512,20,10,82701,0,19,2,25
42,Y,5,33,30,31,7,7,2,15,9702,34,6,12,10,6,3,9507,5,9412,4,3.7,70774,1,59,4,4
35,Y,0,26,43,19,6,3,2,22,9702,55,5,12,34,16,2,9510,5,9603,5,2.588235294,52158,0,62,0,3
65,Y,0,39,27,32,10,6,4,15,9702,36,6,12,8,4,2,9504,6,9511,6,5,181412,0,58,0,5
78,Y,3,40,21,59,7,1,2,27,9702,66,6,13,13,11,5,8912,13,9310,12,9.846153846,162208,0,1,0,10
26,Y,0,22,13,55,6,11,5,5,9702,15,4,12,1,1,15,9601,15,9601,15,15,116453,0,17,1,15
54,N,0,34,31,31,5,5,7,15,9702,36,4,8,5,2,13,9103,20,9512,20,16.4,120461,0,43,0,20
22,Y,7,30,48,29,8,1,0,25,9702,59,6,12,16,8,3,9311,20,9404,10,8.9375,122751,0,10,1,5
46,Y,0,26,42,17,4,6,15,17,9702,45,6,14,4,2,10,9305,20,9512,20,13,1544,1,3,0,10
30,N,0,17,47,13,3,1,1,19,9702,45,6,14,16,10,1.5,9506,5,9309,3,3.21875,89367,0,9,0,3
81,Y,0,29,26,55,5,14,0,32,9702,98,6,19,29,14,2,9006,7,9510,7,4.344827586,8792,1,12,0,11
88,Y,5,25,14,52,15,0,0,16,9702,48,4,11,6,2,10,9104,16,9512,16,12.33333333,70722,1,35,0,16
68,Y,1,19,24,36,7,20,3,20,9702,50,4,10,5,3,10,8904,16,9412,16,13.6,117711,1,62,0,16
66,Y,3,19,36,18,4,3,2,14,9702,33,6,13,6,4,5,9402,12,9509,6,9,26346,0,19,0,10
81,N,4,37,9,46,10,1,2,30,9702,101,6,21,20,8,5,8809,50,9408,25,26.95,6789,0,35,0,10
38,Y,0,32,52,31,12,4,3,7,9702,16,5,11,1,1,25,9509,25,9509,25,25,168549,0,2,1,30
60,Y,0,22,39,25,5,1,1,13,9702,32,6,12,3,2,5,9311,20,9512,20,11.66666667,89358,1,9,0,20
80,N,2,17,6,57,6,1,2,23,9702,55,3,6,16,9,3,8906,10,9502,10,5.9375,190562,1,44,0,10
67,Y,5,39,24,45,8,1,0,6,9702,14,5,11,1,1,25,9601,25,9601,25,25,180837,1,35,0,50
59,N,0,37,37,37,9,5,2,20,9702,51,5,10,7,4,5,9009,15,9506,15,9.857142857,166770,0,41,0,5
87,Y,25,27,35,37,11,1,6,20,9702,50,6,13,16,9,3,9301,7,9512,5,5.375,92183,1,12,0,5
65,N,0,32,16,39,6,3,2,29,9702,70,6,13,13,6,3,9012,15,9512,15,8.615384615,87904,0,9,0,21
60,N,0,34,43,10,7,3,4,13,9702,37,5,11,4,2,10,9202,19,9509,19,14.5,179309,0,38,0,24
42,Y,0,34,29,16,0,0,0,13,9702,32,6,13,7,5,6,9504,13,9509,10,10.14285714,114539,1,57,5,12
82,Y,19,33,18,60,9,0,0,19,9702,46,4,8,10,4,5,9002,20,9301,20,14.7,102186,0,23,0,15
83,Y,2,25,36,29,5,3,3,31,9702,97,5,27,16,10,3,8709,26,9503,26,13.25,8204,1,60,0,10
56,Y,10,28,47,32,9,2,1,23,9702,56,6,13,7,3,10,9104,16,9512,16,13.14285714,157204,0,9,0,20
84,Y,5,26,39,15,11,3,3,35,9702,101,6,29,27,13,3,8703,25,9510,10,8.296296296,10287,1,5,1,15
79,Y,13,57,6,94,0,0,0,31,9702,69,6,13,28,17,2,9512,10,9412,3,3.357142857,44582,1,55,1,5
81,Y,4,32,25,43,7,4,0,17,9702,48,2,5,15,10,5,8904,12,9211,12,8.266666667,139500,1,46,0,20
35,Y,0,27,36,19,6,15,2,16,9702,39,6,13,5,2,5,9302,21,9505,20,15.2,173777,0,56,0,25
54,Y,20,33,45,26,12,4,2,25,9702,58,6,11,7,4,5,9102,20,9312,20,14.28571429,168368,1,4,0,10
82,N,0,34,36,31,6,4,5,14,9702,25,5,11,6,6,5,9209,18,9602,18,9.333333333,189531,0,56,0,18
80,N,0,35,46,20,6,1,7,18,9702,46,3,6,20,9,3,8809,14,9512,14,8.35,130840,0,14,0,20
23,Y,1,26,42,22,5,2,2,5,9702,13,4,10,1,1,15,9602,15,9602,15,15,59249,0,1,1,15
43,Y,12,42,35,20,5,2,3,24,9702,65,4,8,20,9,3,9301,20,8806,10,12.7,130554,1,22,0,20
93,Y,3,22,27,12,7,1,1,23,9702,61,6,14,22,11,3,9202,9,9504,6,6.409090909,116251,1,2,0,10
57,Y,2,36,28,44,12,1,5,6,9702,14,5,11,1,1,23,9601,23,9601,23,23,164899,1,19,0,23
72,Y,0,31,53,3,5,29,8,24,9702,59,4,9,10,4,5,9208,50,9010,10,16.5,182395,1,48,0,10
67,Y,6,30,46,19,8,9,1,24,9702,60,6,13,12,8,3,9002,10,9412,10,7.25,23321,1,17,0,10
32,N,0,17,25,15,0,0,1,7,9702,18,2,7,4,3,5,9309,15,9509,10,11.25,15006,0,10,0,10
62,Y,2,38,20,39,8,4,6,15,9702,37,6,13,6,4,5,9310,46,9601,46,22.66666667,166711,1,19,1,45
51,Y,11,34,34,17,17,0,4,16,9702,39,5,11,4,1,5,9301,15,9412,15,11.5,70090,1,34,0,21
83,N,0,23,16,39,4,1,5,35,9702,86,6,13,28,16,3,8707,12,9402,10,8.142857143,130976,0,34,0,7
74,Y,42,32,25,53,6,3,3,23,9702,58,4,11,8,5,5,9202,15,9603,15,9.375,72220,0,11,0,15
49,Y,0,28,51,22,5,12,7,25,9702,60,4,9,6,3,5,8811,20,9505,20,12.83333333,23065,1,20,2,20
61,N,0,30,26,34,7,5,5,29,9702,70,5,12,15,9,5,9210,12,9512,12,7.2,164796,1,12,0,12
75,Y,6,26,19,34,0,0,0,20,9702,53,6,13,10,5,10,9411,20,9512,20,11.9,116930,0,7,0,20
67,Y,0,51,24,59,12,3,1,32,9702,84,5,12,61,28,2,9111,15,9207,3,4.278688525,32359,0,37,0,3
31,N,2,27,70,8,1,7,5,17,9702,56,6,26,5,4,10,9409,15,9509,15,12,3496,1,12,0,10
63,Y,0,29,25,45,6,9,2,30,9702,70,6,13,8,5,10,8702,25,8706,25,21.5,24507,1,61,0,25
36,N,0,37,29,43,9,1,3,29,9702,83,5,11,30,17,3,9509,11,9004,4,6.266666667,14388,0,19,0,10
75,Y,0,23,37,40,3,48,8,23,9702,58,3,7,20,11,5,9106,15,8803,10,9.5,140171,1,58,0,15
27,N,0,28,53,21,7,1,2,21,9702,50,6,13,16,8,3,9209,25,9412,10,10.0625,74361,0,58,0,10
83,N,0,34,25,43,7,4,0,25,9702,62,3,6,27,15,2,8906,7,9411,5,3.62962963,56339,0,55,0,5
78,Y,6,37,30,27,7,1,0,34,9702,140,5,33,60,26,4,9404,90,9511,90,16.86666667,6845,1,35,0,20
82,Y,0,30,33,11,7,2,4,9,9702,26,6,12,4,2,6,9512,10,9510,10,8.5,159091,0,11,0,8
61,Y,0,25,25,45,7,5,1,28,9702,66,3,8,24,14,2,9010,6,9409,4,3.5,118564,1,57,0,5
68,N,18,29,18,25,4,6,5,32,9702,77,5,12,21,12,5,9404,12,9511,12,7.80952381,69878,1,41,0,12
58,Y,2,35,46,12,9,4,6,8,9702,20,4,9,5,3,5,9501,10,9512,10,7.6,160773,1,12,0,10
58,N,0,28,31,8,5,4,0,18,9702,46,6,15,7,2,10,9512,25,9602,25,17.85714286,83042,0,38,0,10
70,Y,1,15,20,52,2,21,2,32,9702,74,6,13,19,12,3,8803,19,9502,5,11.78947368,104108,1,36,0,11
41,Y,3,38,40,25,7,4,2,23,9702,56,6,13,8,4,5,9404,20,9104,20,13,60684,1,14,0,5
75,Y,11,27,32,44,8,3,0,15,9702,33,6,13,9,6,3,9404,10,9512,7,5.777777778,79387,1,39,0,7
80,N,6,22,11,40,7,2,0,11,9702,36,4,8,21,7,2,9202,5,9204,3,3.285714286,78753,1,45,0,3
52,Y,7,33,26,36,8,6,2,6,9702,16,4,10,1,1,20,9510,20,9510,20,20,153319,0,8,0,35
44,Y,0,23,32,33,10,3,1,5,9702,13,4,10,1,1,15,9601,15,9601,15,15,159696,1,56,1,15
59,N,0,26,24,38,4,4,3,20,9702,57,4,11,9,4,3,9003,16,9512,16,9.222222222,57761,0,58,0,16
45,Y,2,18,40,35,4,2,8,16,9702,37,6,12,5,3,10,9310,25,9506,25,19,53078,1,5,0,25
70,N,0,32,43,24,8,3,3,22,9702,50,4,8,13,8,5,9209,12,9205,10,9.307692308,191663,0,49,0,10
76,Y,8,47,27,27,1,9,2,11,9702,26,6,12,5,3,5,9409,10,9509,6,7,181869,1,38,0,10
68,Y,0,29,30,39,4,1,2,35,9702,90,11,29,28,19,3,8909,12,9401,8,7.607142857,2170,0,38,0,7
72,Y,8,20,6,64,4,12,0,31,9702,122,7,37,32,12,3,9112,9,9303,7,6.84375,6298,0,39,0,7
58,Y,17,22,43,22,5,10,1,26,9702,60,6,13,9,5,10,9011,41,9502,41,26.33333333,128987,1,46,0,41
62,Y,1,17,31,36,5,1,2,13,9702,32,6,12,3,1,5,9402,20,9512,20,10.66666667,149541,1,21,0,10
57,N,1,28,43,19,8,0,0,15,9702,35,6,12,4,1,3,9302,16,9512,16,8.5,191528,1,5,0,20
77,Y,0,47,33,32,1,8,5,20,9702,37,3,7,14,12,3,8703,14,9401,10,9.571428571,7059,0,4,0,10
86,N,0,0,0,0,0,0,0,40,9702,105,11,29,33,16,4,9411,16,9312,12,11.33333333,1102,0,19,0,11
54,Y,0,24,49,16,10,2,1,26,9702,86,8,30,13,6,3,9010,17,9601,15,12.46076923,11978,0,41,0,15
46,Y,2,37,24,44,8,1,5,26,9702,66,6,13,12,8,2,8905,45,9511,45,17.33333333,60490,1,15,0,60
70,Y,9,32,27,44,5,1,1,14,9702,34,6,11,2,1,80,9506,80,9311,80,80,144812,0,27,0,50
33,Y,0,19,47,12,7,2,2,21,9702,49,6,13,8,4,5,9210,80,9405,25,25.125,84144,1,5,0,20
28,N,0,49,31,33,4,2,0,10,9702,25,6,13,5,3,5,9502,10,9507,10,8,45971,0,42,0,10
39,Y,16,26,43,11,3,3,4,18,9702,42,6,14,6,4,5,9301,17,9602,17,13,121603,1,5,2,10
60,Y,3,24,31,69,14,5,0,28,9702,64,6,13,12,7,5,8908,15,9511,10,8.25,177315,0,37,0,15
42,N,0,28,74,7,2,2,2,22,9702,57,6,14,11,8,10,9202,20,9406,15,15.09090909,54897,1,5,0,20
48,Y,0,42,28,38,9,2,4,9,9702,21,4,10,2,1,10,9501,20,9512,20,15,35908,0,19,0,20
50,N,0,49,41,18,14,7,4,21,9702,59,6,14,14,11,3,9103,10,9202,8,6.357142857,135535,0,9,0,13
65,Y,7,32,29,42,10,4,5,9,9702,24,6,14,5,3,6,9511,12,9509,11,10.2,151788,1,28,0,10
58,Y,0,35,8,27,8,18,0,30,9702,74,4,11,17,11,5,8808,20,9110,10,10.76470588,85922,1,42,0,10
81,N,1,25,61,17,2,14,2,16,9702,38,6,13,11,2,6,9412,12,9411,11,10.18181818,71078,1,52,0,10
75,Y,0,36,35,28,5,2,3,31,9702,75,4,10,17,8,3,8801,18,9311,12,11,109449,0,53,0,12
50,Y,0,43,45,25,3,4,4,25,9702,74,6,27,16,8,5,9205,15,9602,15,9.875,3009,0,28,0,20
64,Y,5,23,56,22,10,20,3,8,9702,17,6,13,2,1,10,9509,16,9602,16,13,33512,1,61,0,19
81,Y,31,30,38,45,12,3,2,18,9702,46,4,8,18,13,5,9504,10,9005,10,6.444444444,167100,0,3,2,10
76,Y,4,45,43,30,9,10,11,32,9702,81,6,13,15,8,5,8707,25,9303,21,15.73333333,103566,0,52,0,26
84,Y,2,52,22,58,6,9,0,17,9702,57,8,31,13,4,5,9406,10,9509,10,7.846153846,12880,1,13,0,10
66,Y,12,57,7,80,9,0,3,28,9702,67,5,10,21,9,2,8803,7,9011,3,5.285714286,43884,1,55,0,5
35,Y,15,25,22,56,17,4,2,21,9702,49,5,12,19,11,3,9411,8,9601,4,4.578947368,119366,0,32,0,6
64,N,2,33,32,10,5,2,12,24,9702,76,8,29,14,6,10,9610,20,9509,20,13.21428571,13655,1,12,0,15
59,N,0,32,43,19,7,19,9,13,9702,29,6,12,4,3,10,9407,15,9505,15,13,172167,0,30,0,20
70,N,2,15,39,27,4,7,1,5,9702,14,2,6,1,1,25,9506,25,9506,25,25,16175,1,44,0,30
51,Y,5,31,17,47,7,1,1,17,9702,47,3,10,5,2,10,9102,35,9207,20,20,144691,0,14,0,20
61,N,1,39,21,37,12,7,0,33,9702,86,6,15,37,22,3,9312,12,9510,4,6.189189189,64203,1,35,0,6
74,Y,9,38,42,32,6,8,4,14,9702,34,5,11,4,2,5,9401,15,9509,15,10,50967,1,3,0,15
41,N,7,36,24,38,5,6,3,5,9702,14,4,11,1,1,15,9601,15,9601,15,15,118097,1,60,0,5
52,Y,2,23,45,33,5,0,0,12,9702,31,4,10,3,2,5,9402,15,9509,15,10,69465,1,5,1,20
76,Y,31,30,30,40,8,7,0,30,9702,65,6,14,12,9,5,9210,15.75,9601,15.75,9.729166667,177039,1,59,0,21
54,N,0,37,45,8,6,11,8,6,9702,18,3,9,1,1,15,9506,15,9506,15,15,125366,0,28,0,7
55,Y,17,35,37,39,2,4,6,17,9702,42,6,15,5,2,20,9602,30,9404,20,23,95879,1,26,1,30
74,N,0,41,16,40,23,8,7,33,9702,80,6,12,29,18,3,9104,10,9511,5,5,81006,0,62,0,6
69,Y,5,57,18,67,3,0,0,10,9702,25,4,9,2,1,5,9405,17,9506,17,11,138945,1,13,1,23
36,Y,1,38,33,31,8,5,3,19,9702,48,4,7,9,6,5,9405,12,9510,12,8.111111111,184237,1,5,0,14
50,Y,4,26,13,30,4,1,1,24,9702,60,6,14,7,6,20,9209,30,9505,25,24.28571429,158534,1,21,0,25
91,Y,1,43,57,7,10,4,15,22,9702,51,4,8,14,8,1.5,8908,10,9509,10,4.75,165746,0,12,0,10
71,Y,5,23,0,19,4,2,0,27,9702,62,6,13,16,8,2,9012,6,9311,4,3.6875,15965,1,54,0,5
80,N,0,30,25,48,8,4,1,31,9702,75,6,14,12,7,5,8703,30,9509,30,18.08333333,120107,1,62,0,26
55,Y,26,26,24,31,9,3,2,31,9702,81,6,15,22,11,3,9603,20,9102,13,11.95454546,116186,1,43,1,10
63,N,0,45,12,32,9,2,8,13,9702,32,3,7,5,2,5,9306,25,9412,20,14,120203,0,37,0,20
42,N,0,40,37,20,5,2,7,6,9702,16,3,8,1,1,20,9506,20,9506,20,20,130239,0,22,1,20
40,Y,0,41,37,38,10,4,1,6,9702,15,4,10,1,0,20,9510,20,9510,20,20,146392,0,9,0,20
64,Y,0,31,30,32,7,6,0,9,9702,20,4,10,2,2,10,9501,15,9601,15,12.5,41065,1,14,0,15
63,Y,0,28,31,59,0,3,1,23,9702,59,6,14,6,3,10,9103,100,9412,75,52,139107,1,55,0,50
60,Y,14,29,48,7,4,1,1,32,9702,71,5,11,16,10,3,8611,20,9412,10,10.125,99898,1,25,0,16
75,Y,20,32,40,34,0,2,1,9,9702,21,6,13,2,2,15,9506,21,9601,21,18,19664,1,1,0,10
76,Y,0,13,29,46,10,0,0,23,9702,54,6,12,14,7,3,9401,6,9309,5,4.714285714,162618,0,19,0,4
61,N,0,29,41,26,5,16,3,17,9702,44,4,7,17,9,1,9312,6,9509,4,3.411764706,142313,0,34,0,1
66,Y,13,0,0,0,0,0,0,22,9702,55,4,8,10,4,1,9105,20,9208,10,10.8,63267,1,51,0,10
72,N,0,58,38,40,11,3,0,12,9702,30,4,10,3,2,5,9401,15,9601,15,10,158615,0,26,0,15
90,Y,1,40,16,56,10,12,2,17,9702,42,5,11,5,3,3,9110,15,9512,15,8.3,54600,1,54,1,15
56,Y,0,25,47,14,9,16,5,16,9702,37,5,12,4,3,10,9310,15,9409,15,13,171609,0,5,0,20
76,N,0,27,36,19,14,7,4,26,9702,68,6,12,32,15,3,8905,10,9311,7,6.21875,36956,0,56,0,9
52,Y,0,47,36,31,9,6,5,20,9702,43,6,12,6,4,5,9511,10,9302,5,6.666666667,171338,0,16,0,10
67,Y,19,21,31,24,2,1,1,17,9702,43,4,8,16,10,5,9312,20,9010,18,11.3125,77439,1,56,1,17
28,N,0,36,17,24,7,6,5,12,9702,28,5,10,6,2,3,9406,6,9504,4,4.333333333,123862,0,18,2,3
65,N,0,31,22,34,12,1,0,33,9702,82,6,15,20,14,3,8609,15,9501,15,9.55,177238,0,42,0,12
57,N,0,22,32,11,1,3,12,19,9702,47,6,12,6,3,6,9211,15,9510,15,11.5,119368,1,24,0,25
83,Y,0,29,37,28,10,3,2,18,9702,68,5,26,5,1,18,9503,50,9207,18,37.2,8404,0,43,0,10
75,Y,7,30,32,20,7,7,4,26,9702,96,8,31,18,5,10,9702,20,9304,10,12.33333333,10467,1,15,0,20
62,Y,12,21,31,21,4,19,2,31,9702,77,6,12,19,12,3,8611,20,9509,20,8.578947368,79427,1,17,1,10
52,N,0,31,38,23,8,1,2,11,9702,29,4,10,3,1,5,9205,15,9412,15,11.66666667,73030,0,17,0,25
61,N,0,36,18,51,5,6,2,9,9702,27,2,8,3,1,5,9401,15,9603,15,10,118367,0,59,0,19
70,Y,0,31,40,33,1,11,15,6,9702,14,5,12,1,1,20,9602,20,9602,20,20,173497,1,2,1,5
38,Y,1,15,0,99,1,4,2,21,9702,69,6,12,27,7,3,9210,7,9509,5,4.814814815,7917,0,7,0,3
66,Y,8,35,39,24,7,7,2,6,9702,14,5,12,1,0,20,9602,20,9602,20,20,183043,1,19,0,25
60,Y,0,22,22,35,8,3,1,4,9702,9,3,8,1,1,20,9603,20,9603,20,20,145885,0,4,0,20
72,N,0,22,33,7,8,2,1,29,9702,119,8,39,22,8,5,9112,20,8906,13,11.22727273,7734,1,44,0,20
87,N,0,31,18,42,2,8,0,25,9702,84,5,28,9,7,3,8809,21,9406,15,13.44444444,12819,1,13,0,20
61,Y,11,37,19,54,4,3,1,33,9702,76,6,13,34,17,2,8711,25,9412,25,6.654411765,19581,1,22,0,25
96,Y,9,24,35,10,10,7,7,14,9702,32,6,13,6,3,5,9403,20,9409,6,11.33333333,172175,1,50,0,10
80,Y,0,30,37,29,5,0,1,30,9702,75,5,14,21,11,2,8903,11,9512,11,5.380952381,73175,1,5,0,10
70,Y,0,47,26,48,4,4,2,5,9702,13,3,8,1,0,20,9508,20,9508,20,20,137971,1,50,0,25
38,Y,0,32,46,14,6,11,4,9,9702,23,5,13,2,1,5,9502,15,9511,15,10,170907,0,5,1,15
48,N,0,7,46,4,10,3,2,29,9702,82,5,12,28,14,4,9312,17,9210,13,12.42142857,38591,0,20,0,10
72,Y,2,22,29,12,5,0,0,24,9702,60,4,8,26,16,0.01,8712,15,9012,6,8.731153846,120972,1,50,0,7
34,Y,0,26,35,22,4,2,3,13,9702,29,6,12,3,2,10,9502,20,9409,15,15,92121,1,15,3,15
43,N,5,31,26,36,4,12,5,20,9702,45,6,12,15,4,5,9511,10,9311,5,8.266666667,173985,1,7,0,8
68,Y,8,31,38,18,6,3,6,30,9702,67,6,13,10,5,5,8806,15,9601,15,8.8,86926,1,48,0,15
48,Y,1,36,18,35,5,9,2,15,9702,46,9,32,9,2,5,9502,15,9511,15,11.44444444,3312,1,17,0,15
87,Y,2,26,24,37,10,0,0,13,9702,30,6,12,4,3,10,9410,50,9409,20,25,145905,1,19,0,20
72,Y,3,31,57,6,5,2,6,12,9702,32,2,5,6,3,3,8805,15,9209,15,10.5,164220,1,2,0,10
